student_id,student_name,student_email,department,programme,phone_number,status,created_at
373214,Student 135,373214@student.aura-student-risk.com,Engineering,Engineering,+60121000265,active,2026-06-11 19:14:24
360157,Student 134,360157@student.aura-student-risk.com,Business,Business,+60121000266,active,2026-06-11 19:14:24
357477,Student 133,357477@student.aura-student-risk.com,Engineering,Engineering,+60121000267,active,2026-06-11 19:14:24
358546,Student 132,358546@student.aura-student-risk.com,Engineering,Engineering,+60121000268,active,2026-06-11 19:14:24
383281,Student 131,383281@student.aura-student-risk.com,Business,Business,+60121000269,active,2026-06-11 19:14:24
338752,Student 130,338752@student.aura-student-risk.com,Engineering,Engineering,+60121000270,active,2026-06-11 19:14:24
371822,Student 129,371822@student.aura-student-risk.com,CS,Computer Science,+60121000271,active,2026-06-11 19:14:24
330446,Student 128,330446@student.aura-student-risk.com,Engineering,Engineering,+60121000272,active,2026-06-11 19:14:24
343263,Student 127,343263@student.aura-student-risk.com,CS,Computer Science,+60121000273,active,2026-06-11 19:14:24
346167,Student 126,346167@student.aura-student-risk.com,CS,Computer Science,+60121000274,active,2026-06-11 19:14:24
354359,Student 125,354359@student.aura-student-risk.com,CS,Computer Science,+60121000275,active,2026-06-11 19:14:24
344787,Student 124,344787@student.aura-student-risk.com,CS,Computer Science,+60121000276,active,2026-06-11 19:14:24
377681,Student 123,377681@student.aura-student-risk.com,CS,Computer Science,+60121000277,active,2026-06-11 19:14:24
390576,Student 122,390576@student.aura-student-risk.com,Engineering,Engineering,+60121000278,active,2026-06-11 19:14:24
373916,Student 121,373916@student.aura-student-risk.com,CS,Computer Science,+60121000279,active,2026-06-11 19:14:24
387436,Student 120,387436@student.aura-student-risk.com,CS,Computer Science,+60121000280,active,2026-06-11 19:14:24
386916,Student 119,386916@student.aura-student-risk.com,CS,Computer Science,+60121000281,active,2026-06-11 19:14:24
333957,Student 118,333957@student.aura-student-risk.com,CS,Computer Science,+60121000282,active,2026-06-11 19:14:24
385354,Student 117,385354@student.aura-student-risk.com,Business,Business,+60121000283,active,2026-06-11 19:14:24
378126,Student 116,378126@student.aura-student-risk.com,CS,Computer Science,+60121000284,active,2026-06-11 19:14:24
396736,Student 115,396736@student.aura-student-risk.com,CS,Computer Science,+60121000285,active,2026-06-11 19:14:24
369077,Student 114,369077@student.aura-student-risk.com,CS,Computer Science,+60121000286,active,2026-06-11 19:14:24
375404,Student 113,375404@student.aura-student-risk.com,CS,Computer Science,+60121000287,active,2026-06-11 19:14:24
359326,Student 112,359326@student.aura-student-risk.com,CS,Computer Science,+60121000288,active,2026-06-11 19:14:24
375776,Student 111,375776@student.aura-student-risk.com,CS,Computer Science,+60121000289,active,2026-06-11 19:14:24
382036,Student 110,382036@student.aura-student-risk.com,CS,Computer Science,+60121000290,active,2026-06-11 19:14:24
357151,Student 109,357151@student.aura-student-risk.com,Business,Business,+60121000291,active,2026-06-11 19:14:24
388579,Student 108,388579@student.aura-student-risk.com,CS,Computer Science,+60121000292,active,2026-06-11 19:14:24
389098,Student 107,389098@student.aura-student-risk.com,CS,Computer Science,+60121000293,active,2026-06-11 19:14:24
398724,Student 106,398724@student.aura-student-risk.com,CS,Computer Science,+60121000294,active,2026-06-11 19:14:24
379655,Student 105,379655@student.aura-student-risk.com,CS,Computer Science,+60121000295,active,2026-06-11 19:14:24
391352,Student 104,391352@student.aura-student-risk.com,Engineering,Engineering,+60121000296,active,2026-06-11 19:14:24
315610,Student 103,315610@student.aura-student-risk.com,CS,Computer Science,+60121000297,active,2026-06-11 19:14:24
334530,Student 102,334530@student.aura-student-risk.com,CS,Computer Science,+60121000298,active,2026-06-11 19:14:24
324230,Student 101,324230@student.aura-student-risk.com,CS,Computer Science,+60121000299,active,2026-06-11 19:14:24
344249,Student 100,344249@student.aura-student-risk.com,CS,Computer Science,+60121000300,active,2026-06-11 19:14:24
390200,Student 99,390200@student.aura-student-risk.com,Business,Business,+60121000301,active,2026-06-11 19:14:24
343850,Student 98,343850@student.aura-student-risk.com,Business,Business,+60121000302,active,2026-06-11 19:14:24
372786,Student 97,372786@student.aura-student-risk.com,CS,Computer Science,+60121000303,active,2026-06-11 19:14:24
377717,Student 96,377717@student.aura-student-risk.com,CS,Computer Science,+60121000304,active,2026-06-11 19:14:24
344513,Student 95,344513@student.aura-student-risk.com,CS,Computer Science,+60121000305,active,2026-06-11 19:14:24
394837,Student 94,394837@student.aura-student-risk.com,CS,Computer Science,+60121000306,active,2026-06-11 19:14:24
330287,Student 93,330287@student.aura-student-risk.com,CS,Computer Science,+60121000307,active,2026-06-11 19:14:24
368034,Student 92,368034@student.aura-student-risk.com,CS,Computer Science,+60121000308,active,2026-06-11 19:14:24
377880,Student 91,377880@student.aura-student-risk.com,CS,Computer Science,+60121000309,active,2026-06-11 19:14:24
390634,Student 90,390634@student.aura-student-risk.com,Business,Business,+60121000310,active,2026-06-11 19:14:24
372463,Student 89,372463@student.aura-student-risk.com,Engineering,Engineering,+60121000311,active,2026-06-11 19:14:24
358799,Student 88,358799@student.aura-student-risk.com,CS,Computer Science,+60121000312,active,2026-06-11 19:14:24
361605,Student 87,361605@student.aura-student-risk.com,CS,Computer Science,+60121000313,active,2026-06-11 19:14:24
374330,Student 86,374330@student.aura-student-risk.com,Business,Business,+60121000314,active,2026-06-11 19:14:24
344517,Student 85,344517@student.aura-student-risk.com,Business,Business,+60121000315,active,2026-06-11 19:14:24
340116,Student 84,340116@student.aura-student-risk.com,CS,Computer Science,+60121000316,active,2026-06-11 19:14:24
329603,Student 83,329603@student.aura-student-risk.com,CS,Computer Science,+60121000317,active,2026-06-11 19:14:24
398345,Student 82,398345@student.aura-student-risk.com,CS,Computer Science,+60121000318,active,2026-06-11 19:14:24
318239,Student 81,318239@student.aura-student-risk.com,CS,Computer Science,+60121000319,active,2026-06-11 19:14:24
338109,Student 80,338109@student.aura-student-risk.com,Business,Business,+60121000320,active,2026-06-11 19:14:24
352655,Student 79,352655@student.aura-student-risk.com,CS,Computer Science,+60121000321,active,2026-06-11 19:14:24
388753,Student 78,388753@student.aura-student-risk.com,Business,Business,+60121000322,active,2026-06-11 19:14:24
357880,Student 77,357880@student.aura-student-risk.com,CS,Computer Science,+60121000323,active,2026-06-11 19:14:24
340145,Student 76,340145@student.aura-student-risk.com,CS,Computer Science,+60121000324,active,2026-06-11 19:14:24
336698,Student 75,336698@student.aura-student-risk.com,CS,Computer Science,+60121000325,active,2026-06-11 19:14:24
385008,Student 74,385008@student.aura-student-risk.com,CS,Computer Science,+60121000326,active,2026-06-11 19:14:24
389195,Student 73,389195@student.aura-student-risk.com,Business,Business,+60121000327,active,2026-06-11 19:14:24
336522,Student 72,336522@student.aura-student-risk.com,CS,Computer Science,+60121000328,active,2026-06-11 19:14:24
327658,Student 71,327658@student.aura-student-risk.com,CS,Computer Science,+60121000329,active,2026-06-11 19:14:24
395403,Student 70,395403@student.aura-student-risk.com,CS,Computer Science,+60121000330,active,2026-06-11 19:14:24
379444,Student 69,379444@student.aura-student-risk.com,CS,Computer Science,+60121000331,active,2026-06-11 19:14:24
331206,Student 68,331206@student.aura-student-risk.com,Business,Business,+60121000332,active,2026-06-11 19:14:24
322214,Student 67,322214@student.aura-student-risk.com,CS,Computer Science,+60121000333,active,2026-06-11 19:14:24
380972,Student 66,380972@student.aura-student-risk.com,Business,Business,+60121000334,active,2026-06-11 19:14:24
398940,Student 65,398940@student.aura-student-risk.com,Engineering,Engineering,+60121000335,active,2026-06-11 19:14:24
370142,Student 64,370142@student.aura-student-risk.com,Engineering,Engineering,+60121000336,active,2026-06-11 19:14:24
390473,Student 63,390473@student.aura-student-risk.com,CS,Computer Science,+60121000337,active,2026-06-11 19:14:24
355544,Student 62,355544@student.aura-student-risk.com,CS,Computer Science,+60121000338,active,2026-06-11 19:14:24
310716,Student 61,310716@student.aura-student-risk.com,Engineering,Engineering,+60121000339,active,2026-06-11 19:14:24
317328,Student 60,317328@student.aura-student-risk.com,CS,Computer Science,+60121000340,active,2026-06-11 19:14:24
385168,Student 59,385168@student.aura-student-risk.com,Engineering,Engineering,+60121000341,active,2026-06-11 19:14:24
315655,Student 58,315655@student.aura-student-risk.com,CS,Computer Science,+60121000342,active,2026-06-11 19:14:24
335525,Student 57,335525@student.aura-student-risk.com,CS,Computer Science,+60121000343,active,2026-06-11 19:14:24
329116,Student 56,329116@student.aura-student-risk.com,CS,Computer Science,+60121000344,active,2026-06-11 19:14:24
360374,Student 55,360374@student.aura-student-risk.com,CS,Computer Science,+60121000345,active,2026-06-11 19:14:24
382365,Student 54,382365@student.aura-student-risk.com,CS,Computer Science,+60121000346,active,2026-06-11 19:14:24
369925,Student 53,369925@student.aura-student-risk.com,CS,Computer Science,+60121000347,active,2026-06-11 19:14:24
356338,Student 52,356338@student.aura-student-risk.com,CS,Computer Science,+60121000348,active,2026-06-11 19:14:24
351405,Student 51,351405@student.aura-student-risk.com,CS,Computer Science,+60121000349,active,2026-06-11 19:14:24
369437,Student 50,369437@student.aura-student-risk.com,CS,Computer Science,+60121000350,active,2026-06-11 19:14:24
384895,Student 49,384895@student.aura-student-risk.com,Engineering,Engineering,+60121000351,active,2026-06-11 19:14:24
363363,Student 48,363363@student.aura-student-risk.com,Engineering,Engineering,+60121000352,active,2026-06-11 19:14:24
344223,Student 47,344223@student.aura-student-risk.com,Business,Business,+60121000353,active,2026-06-11 19:14:24
323529,Student 46,323529@student.aura-student-risk.com,CS,Computer Science,+60121000354,active,2026-06-11 19:14:24
359732,Student 45,359732@student.aura-student-risk.com,CS,Computer Science,+60121000355,active,2026-06-11 19:14:24
373172,Student 44,373172@student.aura-student-risk.com,CS,Computer Science,+60121000356,active,2026-06-11 19:14:24
334498,Student 43,334498@student.aura-student-risk.com,CS,Computer Science,+60121000357,active,2026-06-11 19:14:24
360523,Student 42,360523@student.aura-student-risk.com,CS,Computer Science,+60121000358,active,2026-06-11 19:14:24
393345,Student 41,393345@student.aura-student-risk.com,CS,Computer Science,+60121000359,active,2026-06-11 19:14:24
359155,Student 40,359155@student.aura-student-risk.com,CS,Computer Science,+60121000360,active,2026-06-11 19:14:24
367658,Student 39,367658@student.aura-student-risk.com,CS,Computer Science,+60121000361,active,2026-06-11 19:14:24
362183,Student 38,362183@student.aura-student-risk.com,Business,Business,+60121000362,active,2026-06-11 19:14:24
341082,Student 37,341082@student.aura-student-risk.com,CS,Computer Science,+60121000363,active,2026-06-11 19:14:24
383220,Student 36,383220@student.aura-student-risk.com,CS,Computer Science,+60121000364,active,2026-06-11 19:14:24
388558,Student 35,388558@student.aura-student-risk.com,CS,Computer Science,+60121000365,active,2026-06-11 19:14:24
340783,Student 34,340783@student.aura-student-risk.com,CS,Computer Science,+60121000366,active,2026-06-11 19:14:24
380504,Student 33,380504@student.aura-student-risk.com,Engineering,Engineering,+60121000367,active,2026-06-11 19:14:24
385757,Student 32,385757@student.aura-student-risk.com,CS,Computer Science,+60121000368,active,2026-06-11 19:14:24
318993,Student 31,318993@student.aura-student-risk.com,Business,Business,+60121000369,active,2026-06-11 19:14:24
337594,Student 30,337594@student.aura-student-risk.com,Engineering,Engineering,+60121000370,active,2026-06-11 19:14:24
341886,Student 29,341886@student.aura-student-risk.com,Engineering,Engineering,+60121000371,active,2026-06-11 19:14:24
354560,Student 28,354560@student.aura-student-risk.com,CS,Computer Science,+60121000372,active,2026-06-11 19:14:24
375951,Student 27,375951@student.aura-student-risk.com,CS,Computer Science,+60121000373,active,2026-06-11 19:14:24
340079,Student 26,340079@student.aura-student-risk.com,CS,Computer Science,+60121000374,active,2026-06-11 19:14:24
362150,Student 25,362150@student.aura-student-risk.com,Engineering,Engineering,+60121000375,active,2026-06-11 19:14:24
384012,Student 24,384012@student.aura-student-risk.com,CS,Computer Science,+60121000376,active,2026-06-11 19:14:24
359923,Student 23,359923@student.aura-student-risk.com,Business,Business,+60121000377,active,2026-06-11 19:14:24
396413,Student 22,396413@student.aura-student-risk.com,CS,Computer Science,+60121000378,active,2026-06-11 19:14:24
333255,Student 21,333255@student.aura-student-risk.com,CS,Computer Science,+60121000379,active,2026-06-11 19:14:24
368877,Student 20,368877@student.aura-student-risk.com,Business,Business,+60121000380,active,2026-06-11 19:14:24
377720,Student 19,377720@student.aura-student-risk.com,CS,Computer Science,+60121000381,active,2026-06-11 19:14:24
336438,Student 18,336438@student.aura-student-risk.com,Engineering,Engineering,+60121000382,active,2026-06-11 19:14:24
344483,Student 17,344483@student.aura-student-risk.com,CS,Computer Science,+60121000383,active,2026-06-11 19:14:24
385713,Student 16,385713@student.aura-student-risk.com,CS,Computer Science,+60121000384,active,2026-06-11 19:14:24
360868,Student 15,360868@student.aura-student-risk.com,CS,Computer Science,+60121000385,active,2026-06-11 19:14:24
375374,Student 14,375374@student.aura-student-risk.com,Business,Business,+60121000386,active,2026-06-11 19:14:24
356255,Student 13,356255@student.aura-student-risk.com,CS,Computer Science,+60121000387,active,2026-06-11 19:14:24
363143,Student 12,363143@student.aura-student-risk.com,CS,Computer Science,+60121000388,active,2026-06-11 19:14:24
385197,Student 11,385197@student.aura-student-risk.com,CS,Computer Science,+60121000389,active,2026-06-11 19:14:24
356285,Student 10,356285@student.aura-student-risk.com,CS,Computer Science,+60121000390,active,2026-06-11 19:14:24
321939,Student 9,321939@student.aura-student-risk.com,Engineering,Engineering,+60121000391,active,2026-06-11 19:14:24
359969,Student 8,359969@student.aura-student-risk.com,CS,Computer Science,+60121000392,active,2026-06-11 19:14:24
323090,Student 7,323090@student.aura-student-risk.com,Engineering,Engineering,+60121000393,active,2026-06-11 19:14:24
385483,Student 6,385483@student.aura-student-risk.com,CS,Computer Science,+60121000394,active,2026-06-11 19:14:24
332973,Student 5,332973@student.aura-student-risk.com,CS,Computer Science,+60121000395,active,2026-06-11 19:14:24
396427,Student 4,396427@student.aura-student-risk.com,CS,Computer Science,+60121000396,active,2026-06-11 19:14:24
347655,Student 3,347655@student.aura-student-risk.com,CS,Computer Science,+60121000397,active,2026-06-11 19:14:24
377441,Student 2,377441@student.aura-student-risk.com,Engineering,Engineering,+60121000398,active,2026-06-11 19:14:24
396652,Student 1,396652@student.aura-student-risk.com,Business,Business,+60121000399,active,2026-06-11 19:14:24
0370995,Zhang Shijia,zsjhappy2024@126.com,CS,Computer Science,+60121000400,active,2026-06-11 19:14:24
0349366,Daniel,0349366@student.aura-student-risk.com,Engineering,Engineering,+60121000401,active,2026-06-11 19:14:24
STU4522,Student 4522,stu4522@student.aura-student-risk.com,CS,Computer Science,+60121000402,active,2026-06-11 19:14:24
STU4743,Student 4743,stu4743@student.aura-student-risk.com,CS,Computer Science,+60121000403,active,2026-06-11 19:14:24
STU1732,Student 1732,stu1732@student.aura-student-risk.com,CS,Computer Science,+60121000404,active,2026-06-11 19:14:24
STU4685,Student 4685,stu4685@student.aura-student-risk.com,Engineering,Engineering,+60121000405,active,2026-06-11 19:14:24
STU6253,Student 6253,stu6253@student.aura-student-risk.com,Business,Business,+60121000406,active,2026-06-11 19:14:24
151251,test,151251@student.aura-student-risk.com,Business,Business,+60121000407,active,2026-06-11 19:14:24
125412,test,125412@student.aura-student-risk.com,Business,Business,+60121000408,active,2026-06-11 19:14:24
12412,test,12412@student.aura-student-risk.com,Business,Business,+60121000409,active,2026-06-11 19:14:24
STU6969,Student 6969,stu6969@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000410,active,2026-06-11 19:14:24
STU2216,Student 2216,stu2216@student.aura-student-risk.com,Computer Science,Computer Science,+60121000411,active,2026-06-11 19:14:24
STU2523,Student 2523,stu2523@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000412,active,2026-06-11 19:14:24
STU7206,Student 7206,stu7206@student.aura-student-risk.com,Data Science,Data Science,+60121000413,active,2026-06-11 19:14:24
STU5171,Student 5171,stu5171@student.aura-student-risk.com,Data Science,Data Science,+60121000414,active,2026-06-11 19:14:24
STU1632,Student 1632,stu1632@student.aura-student-risk.com,Business,Business,+60121000415,active,2026-06-11 19:14:24
STU9697,Student 9697,stu9697@student.aura-student-risk.com,Business,Business,+60121000416,active,2026-06-11 19:14:24
STU8265,Student 8265,stu8265@student.aura-student-risk.com,Engineering,Engineering,+60121000417,active,2026-06-11 19:14:24
STU8922,Student 8922,stu8922@student.aura-student-risk.com,Engineering,Engineering,+60121000418,active,2026-06-11 19:14:24
STU0669,Student 669,stu0669@student.aura-student-risk.com,Computer Science,Computer Science,+60121000419,active,2026-06-11 19:14:24
STU2019,Student 2019,stu2019@student.aura-student-risk.com,Computer Science,Computer Science,+60121000420,active,2026-06-11 19:14:24
STU0291,Student 291,stu0291@student.aura-student-risk.com,Computer Science,Computer Science,+60121000421,active,2026-06-11 19:14:24
STU0625,Student 625,stu0625@student.aura-student-risk.com,Data Science,Data Science,+60121000422,active,2026-06-11 19:14:24
STU5886,Student 5886,stu5886@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000423,active,2026-06-11 19:14:24
STU6978,Student 6978,stu6978@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000424,active,2026-06-11 19:14:24
STU0857,Student 857,stu0857@student.aura-student-risk.com,Business,Business,+60121000425,active,2026-06-11 19:14:24
STU4828,Student 4828,stu4828@student.aura-student-risk.com,Computer Science,Computer Science,+60121000426,active,2026-06-11 19:14:24
STU2214,Student 2214,stu2214@student.aura-student-risk.com,Business,Business,+60121000427,active,2026-06-11 19:14:24
STU0004,Student 4,stu0004@student.aura-student-risk.com,Engineering,Engineering,+60121000428,active,2026-06-11 19:14:24
STU2610,Student 2610,stu2610@student.aura-student-risk.com,Data Science,Data Science,+60121000429,active,2026-06-11 19:14:24
STU6330,Student 6330,stu6330@student.aura-student-risk.com,Business,Business,+60121000430,active,2026-06-11 19:14:24
STU4930,Student 4930,stu4930@student.aura-student-risk.com,Business,Business,+60121000431,active,2026-06-11 19:14:24
STU8707,Student 8707,stu8707@student.aura-student-risk.com,Business,Business,+60121000432,active,2026-06-11 19:14:24
STU6766,Student 6766,stu6766@student.aura-student-risk.com,Data Science,Data Science,+60121000433,active,2026-06-11 19:14:24
STU5101,Student 5101,stu5101@student.aura-student-risk.com,Computer Science,Computer Science,+60121000434,active,2026-06-11 19:14:24
STU1473,Student 1473,stu1473@student.aura-student-risk.com,Business,Business,+60121000435,active,2026-06-11 19:14:24
STU8362,Student 8362,stu8362@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000436,active,2026-06-11 19:14:24
STU5482,Student 5482,stu5482@student.aura-student-risk.com,Engineering,Engineering,+60121000437,active,2026-06-11 19:14:24
STU0347,Student 347,stu0347@student.aura-student-risk.com,Business,Business,+60121000438,active,2026-06-11 19:14:24
STU2190,Student 2190,stu2190@student.aura-student-risk.com,Data Science,Data Science,+60121000439,active,2026-06-11 19:14:24
STU0484,Student 484,stu0484@student.aura-student-risk.com,Data Science,Data Science,+60121000440,active,2026-06-11 19:14:24
STU3474,Student 3474,stu3474@student.aura-student-risk.com,Engineering,Engineering,+60121000441,active,2026-06-11 19:14:24
STU1776,Student 1776,stu1776@student.aura-student-risk.com,Engineering,Engineering,+60121000442,active,2026-06-11 19:14:24
STU8414,Student 8414,stu8414@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000443,active,2026-06-11 19:14:24
STU8945,Student 8945,stu8945@student.aura-student-risk.com,Computer Science,Computer Science,+60121000444,active,2026-06-11 19:14:24
STU8215,Student 8215,stu8215@student.aura-student-risk.com,Data Science,Data Science,+60121000445,active,2026-06-11 19:14:24
STU7743,Student 7743,stu7743@student.aura-student-risk.com,Engineering,Engineering,+60121000446,active,2026-06-11 19:14:24
STU1209,Student 1209,stu1209@student.aura-student-risk.com,Computer Science,Computer Science,+60121000447,active,2026-06-11 19:14:24
STU8630,Student 8630,stu8630@student.aura-student-risk.com,Computer Science,Computer Science,+60121000448,active,2026-06-11 19:14:24
STU6755,Student 6755,stu6755@student.aura-student-risk.com,Data Science,Data Science,+60121000449,active,2026-06-11 19:14:24
STU0077,Student 77,stu0077@student.aura-student-risk.com,Data Science,Data Science,+60121000450,active,2026-06-11 19:14:24
STU0304,Student 304,stu0304@student.aura-student-risk.com,Engineering,Engineering,+60121000451,active,2026-06-11 19:14:24
STU7202,Student 7202,stu7202@student.aura-student-risk.com,Computer Science,Computer Science,+60121000452,active,2026-06-11 19:14:24
STU3008,Student 3008,stu3008@student.aura-student-risk.com,Data Science,Data Science,+60121000453,active,2026-06-11 19:14:24
STU0102,Student 102,stu0102@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000454,active,2026-06-11 19:14:24
STU1559,Student 1559,stu1559@student.aura-student-risk.com,Business,Business,+60121000455,active,2026-06-11 19:14:24
STU7912,Student 7912,stu7912@student.aura-student-risk.com,Business,Business,+60121000456,active,2026-06-11 19:14:24
STU2923,Student 2923,stu2923@student.aura-student-risk.com,Engineering,Engineering,+60121000457,active,2026-06-11 19:14:24
STU9188,Student 9188,stu9188@student.aura-student-risk.com,Data Science,Data Science,+60121000458,active,2026-06-11 19:14:24
STU0569,Student 569,stu0569@student.aura-student-risk.com,Business,Business,+60121000459,active,2026-06-11 19:14:24
STU3527,Student 3527,stu3527@student.aura-student-risk.com,Data Science,Data Science,+60121000460,active,2026-06-11 19:14:24
STU0734,Student 734,stu0734@student.aura-student-risk.com,Computer Science,Computer Science,+60121000461,active,2026-06-11 19:14:24
STU5157,Student 5157,stu5157@student.aura-student-risk.com,Data Science,Data Science,+60121000462,active,2026-06-11 19:14:24
STU5767,Student 5767,stu5767@student.aura-student-risk.com,Engineering,Engineering,+60121000463,active,2026-06-11 19:14:24
STU5573,Student 5573,stu5573@student.aura-student-risk.com,Data Science,Data Science,+60121000464,active,2026-06-11 19:14:24
STU0674,Student 674,stu0674@student.aura-student-risk.com,Data Science,Data Science,+60121000465,active,2026-06-11 19:14:24
STU1692,Student 1692,stu1692@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000466,active,2026-06-11 19:14:24
STU9734,Student 9734,stu9734@student.aura-student-risk.com,Data Science,Data Science,+60121000467,active,2026-06-11 19:14:24
STU6329,Student 6329,stu6329@student.aura-student-risk.com,Engineering,Engineering,+60121000468,active,2026-06-11 19:14:24
STU5051,Student 5051,stu5051@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000469,active,2026-06-11 19:14:24
STU5909,Student 5909,stu5909@student.aura-student-risk.com,Engineering,Engineering,+60121000470,active,2026-06-11 19:14:24
STU1027,Student 1027,stu1027@student.aura-student-risk.com,Data Science,Data Science,+60121000471,active,2026-06-11 19:14:24
STU2665,Student 2665,stu2665@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000472,active,2026-06-11 19:14:24
STU6071,Student 6071,stu6071@student.aura-student-risk.com,Data Science,Data Science,+60121000473,active,2026-06-11 19:14:24
STU4631,Student 4631,stu4631@student.aura-student-risk.com,Computer Science,Computer Science,+60121000474,active,2026-06-11 19:14:24
STU8175,Student 8175,stu8175@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000475,active,2026-06-11 19:14:24
STU4059,Student 4059,stu4059@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000476,active,2026-06-11 19:14:24
STU0368,Student 368,stu0368@student.aura-student-risk.com,Engineering,Engineering,+60121000477,active,2026-06-11 19:14:24
STU4632,Student 4632,stu4632@student.aura-student-risk.com,Engineering,Engineering,+60121000478,active,2026-06-11 19:14:24
STU3096,Student 3096,stu3096@student.aura-student-risk.com,Data Science,Data Science,+60121000479,active,2026-06-11 19:14:24
STU9415,Student 9415,stu9415@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000480,active,2026-06-11 19:14:24
STU9156,Student 9156,stu9156@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000481,active,2026-06-11 19:14:24
STU0501,Student 501,stu0501@student.aura-student-risk.com,Data Science,Data Science,+60121000482,active,2026-06-11 19:14:24
STU7591,Student 7591,stu7591@student.aura-student-risk.com,Business,Business,+60121000483,active,2026-06-11 19:14:24
STU8311,Student 8311,stu8311@student.aura-student-risk.com,Business,Business,+60121000484,active,2026-06-11 19:14:24
STU9644,Student 9644,stu9644@student.aura-student-risk.com,Engineering,Engineering,+60121000485,active,2026-06-11 19:14:24
STU7486,Student 7486,stu7486@student.aura-student-risk.com,Engineering,Engineering,+60121000486,active,2026-06-11 19:14:24
STU4191,Student 4191,stu4191@student.aura-student-risk.com,Engineering,Engineering,+60121000487,active,2026-06-11 19:14:24
STU1499,Student 1499,stu1499@student.aura-student-risk.com,Engineering,Engineering,+60121000488,active,2026-06-11 19:14:24
STU5904,Student 5904,stu5904@student.aura-student-risk.com,Engineering,Engineering,+60121000489,active,2026-06-11 19:14:24
STU8448,Student 8448,stu8448@student.aura-student-risk.com,Computer Science,Computer Science,+60121000490,active,2026-06-11 19:14:24
STU8896,Student 8896,stu8896@student.aura-student-risk.com,Engineering,Engineering,+60121000491,active,2026-06-11 19:14:24
STU4338,Student 4338,stu4338@student.aura-student-risk.com,Engineering,Engineering,+60121000492,active,2026-06-11 19:14:24
STU0264,Student 264,stu0264@student.aura-student-risk.com,Engineering,Engineering,+60121000493,active,2026-06-11 19:14:24
STU8865,Student 8865,stu8865@student.aura-student-risk.com,Data Science,Data Science,+60121000494,active,2026-06-11 19:14:24
STU9910,Student 9910,stu9910@student.aura-student-risk.com,Engineering,Engineering,+60121000495,active,2026-06-11 19:14:24
STU7204,Student 7204,stu7204@student.aura-student-risk.com,Data Science,Data Science,+60121000496,active,2026-06-11 19:14:24
STU3080,Student 3080,stu3080@student.aura-student-risk.com,Data Science,Data Science,+60121000497,active,2026-06-11 19:14:24
STU4368,Student 4368,stu4368@student.aura-student-risk.com,Business,Business,+60121000498,active,2026-06-11 19:14:24
STU7205,Student 7205,stu7205@student.aura-student-risk.com,Business,Business,+60121000499,active,2026-06-11 19:14:24
STU0334,Student 334,stu0334@student.aura-student-risk.com,Engineering,Engineering,+60121000500,active,2026-06-11 19:14:24
STU2885,Student 2885,stu2885@student.aura-student-risk.com,Computer Science,Computer Science,+60121000501,active,2026-06-11 19:14:24
STU7156,Student 7156,stu7156@student.aura-student-risk.com,Engineering,Engineering,+60121000502,active,2026-06-11 19:14:24
STU4984,Student 4984,stu4984@student.aura-student-risk.com,Computer Science,Computer Science,+60121000503,active,2026-06-11 19:14:24
STU1085,Student 1085,stu1085@student.aura-student-risk.com,Engineering,Engineering,+60121000504,active,2026-06-11 19:14:24
STU4813,Student 4813,stu4813@student.aura-student-risk.com,Computer Science,Computer Science,+60121000505,active,2026-06-11 19:14:24
STU8850,Student 8850,stu8850@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000506,active,2026-06-11 19:14:24
STU8721,Student 8721,stu8721@student.aura-student-risk.com,Engineering,Engineering,+60121000507,active,2026-06-11 19:14:24
STU7017,Student 7017,stu7017@student.aura-student-risk.com,Business,Business,+60121000508,active,2026-06-11 19:14:24
STU2674,Student 2674,stu2674@student.aura-student-risk.com,Business,Business,+60121000509,active,2026-06-11 19:14:24
STU0015,Student 15,stu0015@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000510,active,2026-06-11 19:14:24
STU1579,Student 1579,stu1579@student.aura-student-risk.com,Business,Business,+60121000511,active,2026-06-11 19:14:24
STU2046,Student 2046,stu2046@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000512,active,2026-06-11 19:14:24
STU5939,Student 5939,stu5939@student.aura-student-risk.com,Engineering,Engineering,+60121000513,active,2026-06-11 19:14:24
STU5999,Student 5999,stu5999@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000514,active,2026-06-11 19:14:24
STU5404,Student 5404,stu5404@student.aura-student-risk.com,Data Science,Data Science,+60121000515,active,2026-06-11 19:14:24
